Date,BoroughID,grocery_pharmacy,parks,residential,retail_recreation,transit,workplaces
2020-07-18,7,-15,64,5,-39,-35,-12
2020-07-18,8,-39,60,6,-67,-63,-20
2020-07-18,9,-12,148,5,-42,-36,-15
2020-07-18,10,-11,134,6,-31,-38,-21
2020-07-18,11,-14,94,5,-33,-28,-14
2020-07-18,12,-9,143,4,-49,-43,-18
2020-07-18,13,-29,112,5,-60,-54,-22
2020-07-18,14,-18,114,5,-39,-37,-27
2020-07-18,15,-15,197,6,-41,-33,-15
2020-07-18,16,-12,63,5,-42,-29,-13
2020-07-18,17,-14,161,6,-38,-67,-18
2020-07-18,18,-14,68,6,-37,-30,-22
2020-07-18,19,-16,113,4,-63,-49,-14
2020-07-18,20,-13,48,4,-53,-47,-20
2020-07-18,21,-7,116,6,-36,-37,-21
2020-07-18,22,-16,95,5,-39,-43,-19
2020-07-18,23,-14,261,5,-47,-38,-22
2020-07-18,24,-11,121,5,-33,-37,-15
2020-07-18,25,-10,74,5,-34,-33,-8
2020-07-18,26,-22,36,5,-51,-47,-21
2020-07-18,27,-18,82,5,-38,-33,-11
2020-07-18,28,-16,8,5,-47,-50,-19
2020-07-18,29,-15,99,5,-29,-34,-23
2020-07-18,30,-17,129,4,-45,-41,-16
2020-07-18,31,-11,54,5,-44,-32,-18
2020-07-18,32,-20,21,5,-69,-64,-17
2020-07-18,33,-19,116,5,-40,-39,-14
2020-07-19,1,-53,-54,0,-81,-65,-68
2020-07-19,2,-46,-50,7,-73,-70,-18
2020-07-19,3,-20,53,5,-34,-29,-18
2020-07-19,4,-19,81,5,-34,-39,-19
2020-07-19,5,-20,11,5,-39,-36,-12
2020-07-19,6,-14,88,5,-39,-38,-21
2020-07-19,7,-22,9,5,-40,-39,-13
2020-07-19,8,-45,9,6,-69,-66,-23
2020-07-19,9,-22,48,6,-43,-41,-15
2020-07-19,10,-16,72,6,-32,-43,-21
2020-07-19,11,-19,45,5,-37,-31,-15
2020-07-19,12,-19,42,5,-49,-47,-15
2020-07-19,13,-35,28,5,-57,-59,-20
2020-07-19,14,-26,37,5,-40,-44,-26
2020-07-19,15,-21,115,5,-41,-33,-11
2020-07-19,16,-15,37,4,-39,-29,-10
2020-07-19,17,-21,92,6,-40,-69,-17
2020-07-19,18,-18,45,6,-33,-31,-25
2020-07-19,19,-25,49,6,-63,-55,-11
2020-07-19,20,-25,2,6,-56,-52,-18
2020-07-19,21,-17,48,6,-39,-45,-19
2020-07-19,22,-26,39,5,-38,-47,-18
2020-07-19,23,-18,172,5,-41,-41,-24
2020-07-19,24,-17,80,5,-36,-41,-16
2020-07-19,25,-23,22,5,-43,-44,-11
2020-07-19,26,-26,0,6,-54,-53,-21
2020-07-19,27,-23,20,5,-43,-42,-12
2020-07-19,28,-28,-19,6,-50,-55,-21
2020-07-19,29,-22,66,4,-31,-40,-21
2020-07-19,30,-29,29,5,-48,-48,-13
2020-07-19,31,-23,-1,6,-48,-42,-18
2020-07-19,32,-23,-6,11.5,-72,-66,-16
2020-07-19,33,-24,76,5,-39,-39,-19
2020-07-20,1,-72,-59,0,-87,-79,-68
2020-07-20,2,-39,-14,20,-70,-70,-63
2020-07-20,3,-9,161,12,-21,-40,-43
2020-07-20,4,-7,182,17,-20,-45,-54
2020-07-20,5,-11,118,16,-24,-47,-50
2020-07-20,6,-7,249,15,-22,-42,-47
2020-07-20,7,-10,95,18,-22,-50,-59
2020-07-20,8,-38,78,20,-67,-69,-68
2020-07-20,9,-11,169,16,-24,-51,-52
2020-07-20,10,-7,184,15,-18,-50,-50
2020-07-20,11,-8,132,14,-16,-39,-47
2020-07-20,12,-6,165,18,-37,-52,-57
2020-07-20,13,-25,117,20,-45,-56,-62
2020-07-20,14,-12,176,16,-21,-48,-56
2020-07-20,15,-12,227,17,-24,-50,-51
2020-07-20,16,-8,83,15,-23,-47,-50
2020-07-20,17,-11,162,16,-29,-68,-51
2020-07-20,18,-12,125,16,-22,-46,-50
2020-07-20,19,-28,88,22,-60,-64,-67
2020-07-20,20,-13,92,20,-43,-64,-62
2020-07-20,21,-2,171,19,-22,-49,-59
2020-07-20,22,-12,135,18,-28,-51,-55
2020-07-20,23,-6,386,16,-30,-49,-52
2020-07-20,24,-5,212,16,-22,-50,-53
2020-07-20,25,-9,129,19,-25,-54,-64
2020-07-20,26,-17,42,20,-45,-62,-61
2020-07-20,27,-10,173,17,-21,-54,-52
2020-07-20,28,-15,16,21,-54,-60,-65
2020-07-20,29,-10,146,15,-13,-46,-54
2020-07-20,30,-13,127,21,-32,-53,-64
2020-07-20,31,-5,101,17,-24,-42,-54
2020-07-20,32,-11,37,18,-60,-63,-58
2020-07-20,33,-15,44.5,18,-23,-54,-58
2020-07-21,1,-71,-60,0,-87,-78,-68
2020-07-21,2,-42,-20,21,-72,-71,-63
2020-07-21,3,-9,153,14,-20,-38,-44
2020-07-21,4,-13,182,18,-21,-46,-54
2020-07-21,5,-10,116,17,-24,-50,-51
2020-07-21,6,-9,194,15,-24,-44,-48
2020-07-21,7,-8,96,20,-22,-52,-59
2020-07-21,8,-38,47,22,-68,-70,-68
2020-07-21,9,-13,145,18,-26,-52,-52
2020-07-21,10,-10,168,17,-21,-52,-51
2020-07-21,11,-10,108,14,-21,-42,-48
2020-07-21,12,-7,136,19,-40,-54,-59
2020-07-21,13,-26,77,20,-48,-59,-63
2020-07-21,14,-12,152,18,-23,-48,-57
2020-07-21,15,-15,192,18,-27,-50,-52
2020-07-21,16,-9,86,15,-25,-49,-50
2020-07-21,17,-13,144,17,-31,-69,-51
2020-07-21,18,-16,128,17,-26,-49,-51
2020-07-21,19,-27,85,24,-61,-66,-67
2020-07-21,20,-15,76,21,-46,-66,-62
2020-07-21,21,-4,155,20,-23,-47,-60
2020-07-21,22,-14,121,19,-27,-53,-56
2020-07-21,23,-9,307,16,-32,-50,-52
2020-07-21,24,-8,194,17,-22,-50,-54
2020-07-21,25,-11,118,21,-29,-55,-64
2020-07-21,26,-21,28,21,-46,-62,-62
2020-07-21,27,-12,153,18,-21,-53,-53
2020-07-21,28,-16,2,22,-55,-61,-66
2020-07-21,29,-10,117,17,-16,-46,-54
2020-07-21,30,-15,112,23,-32,-54,-65
2020-07-21,31,-9,81,19,-28,-45,-55
2020-07-21,32,-14,36,19,-58,-65,-59
2020-07-21,33,-17,44.5,19,-28,-56,-59
2020-07-22,1,-70,-57,0,-87,-78,-67
2020-07-22,2,-43,-26,20,-73,-71,-64
2020-07-22,3,-9,120,13,-24,-39,-44
2020-07-22,4,-11,155,18,-21,-46,-54
2020-07-22,5,-9,124,17,-26,-48,-51
2020-07-22,6,-10,194,16,-25,-43,-48
2020-07-22,7,-13,90,19,-24,-51,-59
2020-07-22,8,-39,51,22,-68,-69,-67
2020-07-22,9,-12,138,18,-27,-50,-52
2020-07-22,10,-11,153,17,-20,-50,-51
2020-07-22,11,-11,106,15,-21,-43,-47
2020-07-22,12,-5,137,19,-39,-52,-58
2020-07-22,13,-27,81,21,-48,-58,-61
2020-07-22,14,-15,134,18,-27,-51,-57
2020-07-22,15,-14,190,18,-25,-48,-52
2020-07-22,16,-9,101,15,-25,-46,-50
2020-07-22,17,-13,136,17,-31,-68,-51
2020-07-22,18,-14,121,17,-25,-48,-51
2020-07-22,19,-28,86,24,-62,-65,-67
2020-07-22,20,-15,73,21,-46,-65,-62
2020-07-22,21,-1,158,20,-23,-46,-60
2020-07-22,22,-14,105,19,-29,-54,-56
2020-07-22,23,-10,313,16,-38,-49,-52
2020-07-22,24,-8,192,17,-25,-48,-54
2020-07-22,25,-12,117,21,-27,-55,-64
2020-07-22,26,-21,25,21,-47,-61,-62
2020-07-22,27,-14,135,17,-22,-54,-53
2020-07-22,28,-15,11,22,-56,-56,-66
2020-07-22,29,-12,109,16,-13,-46,-54
2020-07-22,30,-15,106,23,-32,-53,-64
2020-07-22,31,-7,80,18,-29,-44,-55
2020-07-22,32,-17,28,19,-60,-64,-59
2020-07-22,33,-18,44.5,20,-28,-55,-58
2020-07-23,1,-71,-61,0,-88,-79,-67
2020-07-23,2,-44,-31,21,-73,-72,-64
2020-07-23,3,-7,131,13,-22,-39,-44
2020-07-23,4,-10,155,18,-22,-47,-55
2020-07-23,5,-7,100,17,-25,-49,-52
2020-07-23,6,-7,178,16,-26,-43,-48
2020-07-23,7,-10,90,19,-24,-51,-59
2020-07-23,8,-39,32,22,-70,-71,-68
2020-07-23,9,-9,141,18,-27,-51,-53
2020-07-23,10,-10,142,17,-21,-51,-52
2020-07-23,11,-10,110,15,-22,-42,-48
2020-07-23,12,-8,118,19,-41,-52,-59
2020-07-23,13,-26,67,21,-48,-59,-63
2020-07-23,14,-13,132,18,-25,-48,-57
2020-07-23,15,-13,185,18,-29,-52,-53
2020-07-23,16,-6,86,16,-27,-48,-51
2020-07-23,17,-11,134,17,-31,-68,-51
2020-07-23,18,-13,106,17,-26,-47,-51
2020-07-23,19,-26,71,24,-63,-65,-68
2020-07-23,20,-14,59,22,-46,-66,-62
2020-07-23,21,0,135,20,-24,-49,-61
2020-07-23,22,-12,90,19,-30,-55,-57
2020-07-23,23,-9,279,16,-37,-53,-53
2020-07-23,24,-8,174,17,-21,-50,-54
2020-07-23,25,-8,113,21,-28,-55,-65
2020-07-23,26,-20,14,22,-48,-62,-62
2020-07-23,27,-10,123,18,-24,-56,-54
2020-07-23,28,-18,1,23,-57,-61,-66
2020-07-23,29,-7,112,17,-15,-46,-55
2020-07-23,30,-15,87,23,-35,-53,-65
2020-07-23,31,-6,76,19,-26,-45,-56
2020-07-23,32,-13,23,19,-60,-64,-60
2020-07-23,33,-13,44.5,20,-30,-55,-60
2020-07-24,1,-69,-55,0,-87,-76,-68
2020-07-24,2,-43,-32,20,-74,-69,-62
2020-07-24,3,-8,112,13,-25,-36,-44
2020-07-24,4,-13,145,16,-26,-44,-53
2020-07-24,5,-10,113,16,-30,-46,-50
2020-07-24,6,-8,154,15,-27,-39,-48
2020-07-24,7,-14,86,17,-29,-47,-59
2020-07-24,8,-38,45,21,-69,-66,-66
2020-07-24,9,-10,121,16,-32,-46,-51
2020-07-24,10,-13,129,16,-25,-47,-50
2020-07-24,11,-12,86,14,-25,-39,-46
2020-07-24,12,-6,111,18,-42,-48,-58
2020-07-24,13,-25,68,19,-52,-56,-61
2020-07-24,14,-16,125,16,-29,-47,-55
2020-07-24,15,-13,170,17,-33,-47,-50
2020-07-24,16,-11,70,15,-31,-42,-50
2020-07-24,17,-14,119,16,-36,-68,-50
2020-07-24,18,-13,101,16,-28,-44,-50
2020-07-24,19,-26,78,22,-63,-61,-66
2020-07-24,20,-14,57,20,-49,-60,-60
2020-07-24,21,-3,120,19,-26,-42,-59
2020-07-24,22,-17,86,17,-33,-50,-54
2020-07-24,23,-10,306,16,-36,-46,-51
2020-07-24,24,-9,157,16,-27,-47,-52
2020-07-24,25,-11,104,18,-33,-51,-63
2020-07-24,26,-20,17,20,-49,-57,-60
2020-07-24,27,-15,110,16,-31,-51,-51
2020-07-24,28,-19,-9,21,-54,-57,-64
2020-07-24,29,-8,91,16,-20,-43,-53
2020-07-24,30,-17,94,20,-38,-50,-64
2020-07-24,31,-9,76,17,-34,-39,-54
2020-07-24,32,-18,17,18,-64,-61,-58
2020-07-24,33,-18,44.5,18,-33,-51,-58
2020-07-25,1,-53,-58,0,-79,-61,-68.5
2020-07-25,2,-49,-63,9,-75,-68,-23
2020-07-25,3,-15,25,6,-32,-26,-20
2020-07-25,4,-19,5,8,-38,-41,-23
2020-07-25,5,-17,15,7,-38,-35,-12
2020-07-25,6,-17,22,8,-39,-38,-23
2020-07-25,7,-21,-6,8,-38,-39,-17
2020-07-25,8,-47,-35,9,-70,-64,-19
2020-07-25,9,-16,24,8,-41,-41,-18
2020-07-25,10,-20,18,8,-34,-43,-21
2020-07-25,11,-19,1,7,-34,-33,-18
2020-07-25,12,-20,7,8,-53,-47,-18
2020-07-25,13,-33,-6,8,-60,-55,-24
2020-07-25,14,-25,6,8,-42,-43,-30
2020-07-25,15,-22,30,8,-43,-39,-18
2020-07-25,16,-16,15,7,-40,-28,-15
2020-07-25,17,-19,39,8,-40,-68,-20
2020-07-25,18,-20,-6,9,-39,-36,-23
2020-07-25,19,-23,7,9,-63,-50,-17
2020-07-25,20,-21,-27,8,-54,-49,-23
2020-07-25,21,-12,4,8,-40,-37,-23
2020-07-25,22,-23,3,8,-41,-48,-19
2020-07-25,23,-18,88,8,-48,-41,-23
2020-07-25,24,-17,17,7,-35,-40,-18
2020-07-25,25,-22,-25,8,-50,-47,-14
2020-07-25,26,-28,-31,8,-56,-53,-22
2020-07-25,27,-23,-2,7,-38,-43,-13
2020-07-25,28,-21,-46,9,-50,-54,-21
2020-07-25,29,-14,2,7,-32,-40,-25
2020-07-25,30,-25,-4,8,-49,-48,-19
2020-07-25,31,-18,-25,8,-45,-39,-19
2020-07-25,32,-30,-35,9,-72,-65,-21
2020-07-25,33,-25,13,8,-43,-44,-17
2020-07-26,1,-49,-43,0,-76,-59,-68.5
2020-07-26,2,-44,-43,5,-70,-65,-19
2020-07-26,3,-20,55,3,-30,-28,-18
2020-07-26,4,-20,82,4,-34,-38,-17
2020-07-26,5,-18,50,3,-36,-24,-10
2020-07-26,6,-18,69,5,-38,-35,-20
2020-07-26,7,-18,47,4,-36,-30,-8
2020-07-26,8,-42,21,5,-64,-62,-18
2020-07-26,9,-17,82,4,-38,-34,-10
2020-07-26,10,-15,51,4,-30,-40,-19
2020-07-26,11,-19,57,4,-34,-29,-13
2020-07-26,12,-21,49,4,-47,-43,-12
2020-07-26,13,-35,38,4,-55,-53,-15
2020-07-26,14,-26,41,4,-38,-42,-26
2020-07-26,15,-22,105,4,-39,-31,-9
2020-07-26,16,-16,58,3,-37,-23,-7
2020-07-26,17,-21,80,4,-37,-68,-16
2020-07-26,18,-17,41,5,-32,-30,-21
2020-07-26,19,-26,43,4,-60,-50,-11
2020-07-26,20,-20,21,4,-51,-46,-15
2020-07-26,21,-16,79,4,-36,-38,-16
2020-07-26,22,-25,65,4,-36,-42,-14
2020-07-26,23,-16,192,4,-38,-37,-20
2020-07-26,24,-15,101,4,-34,-37,-14
2020-07-26,25,-20,48,3,-37,-36,-9
2020-07-26,26,-23,22,4,-49,-51,-19
2020-07-26,27,-25,61,3,-36,-31,-5
2020-07-26,28,-25,-12,4,-44,-49,-17
2020-07-26,29,-15,57,4,-28,-38,-19
2020-07-26,30,-25,53,4,-44,-44,-11
2020-07-26,31,-16,35,4,-42,-37,-15
2020-07-26,32,-25,4,14,-69,-63,-15
2020-07-26,33,-23,97,3,-35,-32,-15
2020-07-27,1,-74,-67,0,-87,-78,-69
2020-07-27,2,-46,-44,21,-72,-70,-66
2020-07-27,3,-12,63,13,-24,-38,-48
2020-07-27,4,-14,30,19,-25,-49,-58
2020-07-27,5,-13,29,17,-26,-47,-55
2020-07-27,6,-11,60,16,-26,-45,-51
2020-07-27,7,-15,27,19,-25,-52,-64
2020-07-27,8,-43,-1,22,-69,-69,-71
2020-07-27,9,-13,60,17,-24,-52,-56
2020-07-27,10,-13,46,17,-24,-52,-55
2020-07-27,11,-14,21,15,-21,-46,-51
2020-07-27,12,-14,47,19,-43,-54,-62
2020-07-27,13,-31,18,21,-49,-59,-65
2020-07-27,14,-17,38,18,-28,-51,-60
2020-07-27,15,-18,39,18,-29,-53,-55
2020-07-27,16,-12,21,16,-25,-49,-55
2020-07-27,17,-15,35,17,-33,-69,-55
2020-07-27,18,-17,32,17,-27,-49,-55
2020-07-27,19,-33,11,24,-62,-63,-71
2020-07-27,20,-18,12,21,-46,-64,-65
2020-07-27,21,-6,62,20,-26,-51,-63
2020-07-27,22,-16,39,19,-29,-54,-60
2020-07-27,23,-10,215,16,-33,-50,-55
2020-07-27,24,-12,61,17,-25,-52,-57
2020-07-27,25,-18,25,21,-41,-59,-69
2020-07-27,26,-22,-9,21,-47,-62,-65
2020-07-27,27,-14,53,18,-22,-56,-57
2020-07-27,28,-19,-26,23,-56,-61,-68
2020-07-27,29,-7,21,17,-18,-49,-57
2020-07-27,30,-19,35,23,-38,-55,-68
2020-07-27,31,-12,22,19,-27,-44,-58
2020-07-27,32,-22,-14,19,-64,-64,-62
2020-07-27,33,-20,99,20,-30,-58,-63
2020-07-28,1,-71,-61,0,-87,-78,-70
2020-07-28,2,-44,-24,21,-70,-70,-65
2020-07-28,3,-11,124,13,-20,-36,-46
2020-07-28,4,-12,157,18,-21,-46,-56
2020-07-28,5,-9,104,16,-22,-48,-52
2020-07-28,6,-7,157,15,-22,-43,-50
2020-07-28,7,-10,81,19,-20,-51,-62
2020-07-28,8,-39,23,21,-68,-69,-70
2020-07-28,9,-9,120,17,-23,-51,-54
2020-07-28,10,-10,139,17,-16,-50,-53
2020-07-28,11,-11,97,14,-18,-40,-50
2020-07-28,12,-8,101,19,-39,-52,-61
2020-07-28,13,-24,47,20,-46,-58,-64
2020-07-28,14,-13,119,18,-23,-48,-58
2020-07-28,15,-12,179,17,-24,-49,-53
2020-07-28,16,-11,71,16,-23,-46,-52
2020-07-28,17,-13,125,16,-27,-69,-53
2020-07-28,18,-14,109,17,-23,-47,-53
2020-07-28,19,-28,65,24,-60,-64,-69
2020-07-28,20,-15,50,21,-45,-65,-63
2020-07-28,21,-2,122,20,-23,-47,-63
2020-07-28,22,-14,101,19,-27,-53,-58
2020-07-28,23,-7,276,16,-27,-48,-54
2020-07-28,24,-6,163,17,-18,-49,-55
2020-07-28,25,-11,88,20,-32,-56,-65
2020-07-28,26,-20,16,21,-45,-61,-63
2020-07-28,27,-14,118,17,-21,-53,-55
2020-07-28,28,-15,-7,22,-54,-60,-67
2020-07-28,29,-5,92,17,-17,-47,-56
2020-07-28,30,-16,77,23,-33,-54,-66
2020-07-28,31,-9,65,18,-23,-42,-57
2020-07-28,32,-18,16,19,-60,-64,-61
2020-07-28,33,-18,99,19,-27,-55,-61
2020-07-29,1,-70,-55,0,-86,-77,-69
2020-07-29,2,-43,-21,19,-71,-70,-63
2020-07-29,3,-6,124,13,-19,-36,-46
2020-07-29,4,-12,132,18,-20,-46,-56
2020-07-29,5,-7,127,16,-23,-45,-52
2020-07-29,6,-8,178,15,-21,-40,-49
2020-07-29,7,-11,87,19,-21,-49,-62
2020-07-29,8,-38,44,21,-67,-69,-68
2020-07-29,9,-8,129,17,-21,-50,-53
2020-07-29,10,-10,145,16,-15,-47,-53
2020-07-29,11,-12,106,14,-22,-42,-49
2020-07-29,12,-8,134,19,-37,-53,-59
2020-07-29,13,-24,79,20,-44,-57,-63
2020-07-29,14,-16,120,17,-26,-50,-58
2020-07-29,15,-11,188,17,-23,-47,-53
2020-07-29,16,-6,89,15,-22,-47,-53
2020-07-29,17,-11,147,16,-27,-68,-53
2020-07-29,18,-11,120,16,-21,-46,-52
2020-07-29,19,-28,91,23,-60,-63,-68
2020-07-29,20,-13,76,20,-42,-64,-63
2020-07-29,21,1,154,20,-19,-48,-62
2020-07-29,22,-15,101,18,-26,-52,-57
2020-07-29,23,-4,335,15,-31,-47,-53
2020-07-29,24,-3,183,16,-19,-46,-55
2020-07-29,25,-14,106,19,-23,-55,-65
2020-07-29,26,-20,25,20,-44,-60,-63
2020-07-29,27,-11,137,17,-18,-52,-55
2020-07-29,28,-12,9,21,-52,-58,-66
2020-07-29,29,-4,105,16,-11,-46,-55
2020-07-29,30,-15,98,22,-29,-53,-65
2020-07-29,31,-7,96,17,-25,-41,-57
2020-07-29,32,-18,31,18,-58,-62,-61
2020-07-29,33,-17,99,18,-24,-55,-60
2020-07-30,1,-71,-60,0,-85,-77,-68
2020-07-30,2,-42,-14,19,-71,-70,-64
2020-07-30,3,-1,123,12,-16,-37,-47
2020-07-30,4,-8,164,18,-19,-47,-58
2020-07-30,5,-5,110,16,-21,-46,-53
2020-07-30,6,-4,218,14,-21,-42,-50
2020-07-30,7,-8,101,18,-22,-49,-61
2020-07-30,8,-35,59,20,-67,-69,-69
2020-07-30,9,-3,142,16,-21,-49,-54
2020-07-30,10,-6,159,15,-13,-48,-54
2020-07-30,11,-5,109,14,-19,-39,-50
2020-07-30,12,-7,184,18,-36,-50,-61
2020-07-30,13,-23,98,19,-44,-57,-62
2020-07-30,14,-11,161,16,-23,-48,-58
2020-07-30,15,-3,197,17,-22,-50,-53
2020-07-30,16,-5,85,15,-19,-46,-53
2020-07-30,17,-4,144,16,-26,-67,-53
2020-07-30,18,-7,113,16,-20,-45,-52
2020-07-30,19,-23,107,22,-59,-63,-69
2020-07-30,20,-11,101,19,-40,-62,-64
2020-07-30,21,8,176,18,-14,-46,-62
2020-07-30,22,-8,94,18,-27,-52,-58
2020-07-30,23,2,305,15,-28,-50,-54
2020-07-30,24,5,158,16,-11,-47,-55
2020-07-30,25,-9,143,19,-19,-53,-66
2020-07-30,26,-16,37,20,-41,-61,-63
2020-07-30,27,-8,127,16,-18,-54,-55
2020-07-30,28,-11,17,22,-53,-61,-67
2020-07-30,29,4,128,15,-10,-44,-56
2020-07-30,30,-11,115,21,-26,-52,-66
2020-07-30,31,-1,100,17,-23,-41,-57
2020-07-30,32,-15,37,17,-56,-64,-62
2020-07-30,33,-13,99,18,-26,-54,-61
2020-07-31,1,-70,-58,0,-85,-75,-70
2020-07-31,2,-43,-21,16,-73,-67,-63
2020-07-31,3,-8,107,11,-28,-33,-48
2020-07-31,4,-10,126,14,-25,-44,-55
2020-07-31,5,-11,84,14,-30,-46,-52
2020-07-31,6,-9,174,13,-29,-39,-50
2020-07-31,7,-13,62,16,-31,-46,-61
2020-07-31,8,-36,75,17,-68,-64,-67
2020-07-31,9,-8,127,14,-33,-45,-54
2020-07-31,10,-12,134,14,-25,-46,-53
2020-07-31,11,-11,75,11,-26,-37,-49
2020-07-31,12,-5,171,14,-39,-45,-59
2020-07-31,13,-27,78,16,-52,-56,-62
2020-07-31,14,-18,142,14,-28,-44,-58
2020-07-31,15,-10,158,15,-36,-47,-53
2020-07-31,16,-12,50,13,-30,-44,-53
2020-07-31,17,-11,109,14,-35,-67,-53
2020-07-31,18,-14,94,14,-29,-44,-53
2020-07-31,19,-26,108,18,-62,-59,-68
2020-07-31,20,-12,83,16,-44,-58,-62
2020-07-31,21,0,130,16,-25,-42,-61
2020-07-31,22,-14,78,15,-37,-50,-57
2020-07-31,23,-14,457,12,-37,-45,-55
2020-07-31,24,-12,147,14,-29,-47,-57
2020-07-31,25,-11,109,16,-29,-50,-65
2020-07-31,26,-20,26,16,-46,-56,-62
2020-07-31,27,-16,93,14,-32,-50,-54
2020-07-31,28,-19,14,16,-55,-55,-66
2020-07-31,29,-8,89,13,-22,-43,-56
2020-07-31,30,-14,126,17,-35,-48,-65
2020-07-31,31,-8,75,15,-34,-37,-56
2020-07-31,32,-21,17,15,-61,-62,-61
2020-07-31,33,-19,99,16,-34,-54,-60
2020-08-01,1,-49,-49,0,-75,-58,-69
2020-08-01,2,-41,-33,5,-72,-63,-18
2020-08-01,3,-10,82,3,-30,-17,-20
2020-08-01,4,-17,95,4,-34,-35,-21
2020-08-01,5,-13,76,4,-36,-29,-10
2020-08-01,6,-16,130,4,-35,-32,-23
2020-08-01,7,-17,41,4,-39,-32,-12
2020-08-01,8,-40,37,4,-65,-59,-20
2020-08-01,9,-12,115,4,-40,-36,-15
2020-08-01,10,-14,99,4,-29,-39,-21
2020-08-01,11,-16,72,4,-33,-30,-17
2020-08-01,12,-14,99,3,-47,-42,-18
2020-08-01,13,-32,67,4,-59,-53,-20
2020-08-01,14,-25,86,3,-39,-39,-27
2020-08-01,15,-14,171,4,-39,-33,-16
2020-08-01,16,-14,47,4,-36,-28,-13
2020-08-01,17,-14,130,4,-36,-61,-18
2020-08-01,18,-15,47,5,-34,-32,-21
2020-08-01,19,-18,86,4,-59,-43,-15
2020-08-01,20,-14,42,3,-45,-41,-20
2020-08-01,21,-7,80,4,-34,-34,-20
2020-08-01,22,-17,70,3,-39,-40,-16
2020-08-01,23,-17,202,4,-47,-37,-23
2020-08-01,24,-11,87,5,-33,-38,-18
2020-08-01,25,-14,52,4,-34,-36,-12
2020-08-01,26,-23,27,3,-49,-46,-20
2020-08-01,27,-21,66,3,-35,-36,-10
2020-08-01,28,-19,-3,4,-47,-48,-21
2020-08-01,29,-11,68,4,-29,-35,-24
2020-08-01,30,-20,82,3,-42,-42,-16
2020-08-01,31,-14,24,4,-40,-32,-18
2020-08-01,32,-25,12,4,-67,-62,-19
2020-08-01,33,-21,101,4,-39,-38,-12
2020-08-02,1,-45,-45,0,-75,-57,-69
2020-08-02,2,-41,-29,3,-69,-63,-18
2020-08-02,3,-15,97,2,-29,-22,-17
2020-08-02,4,-19,118,2,-30,-34,-17
2020-08-02,5,-17,75,2,-31,-25,-9
2020-08-02,6,-17,149,2,-33,-32,-18
2020-08-02,7,-23,47,2,-34,-31,-8
2020-08-02,8,-40,51,2,-62,-59,-19
2020-08-02,9,-15,112,3,-37,-32,-11
2020-08-02,10,-15,95,2,-28,-38,-17
2020-08-02,11,-18,88,2,-34,-26,-12
2020-08-02,12,-16,94,2,-44,-39,-9
2020-08-02,13,-35,67,2,-54,-52,-14
2020-08-02,14,-26,85,2,-37,-38,-24
2020-08-02,15,-18,164,2,-38,-28,-7
2020-08-02,16,-10,79,2,-31,-28,-7
2020-08-02,17,-20,138,3,-33,-62,-14
2020-08-02,18,-15,67,3,-27,-29,-21
2020-08-02,19,-24,81,2,-57,-48,-10
2020-08-02,20,-21,44,2,-47,-44,-13
2020-08-02,21,-13,95,3,-31,-36,-16
2020-08-02,22,-23,79,2,-37,-41,-11
2020-08-02,23,-18,244,2,-38,-34,-19
2020-08-02,24,-12,167,2,-30,-33,-11
2020-08-02,25,-20,73,1,-31,-36,-9
2020-08-02,26,-21,29,3,-45,-47,-18
2020-08-02,27,-21,76,2,-33,-33,-6
2020-08-02,28,-24,15,2,-46,-47,-18
2020-08-02,29,-16,111,2,-27,-36,-18
2020-08-02,30,-26,71,2,-41,-43,-10
2020-08-02,31,-16,43,3,-38,-33,-15
2020-08-02,32,-24,29,10.5,-67,-62,-16
2020-08-02,33,-24,110,2,-33,-32,-15
2020-08-03,1,-72,-67,0,-83,-77,-68
2020-08-03,2,-42,-21,18,-66,-67,-65
2020-08-03,3,-10,120,12,-17,-39,-47
2020-08-03,4,-11,138,15,-13,-46,-57
2020-08-03,5,-13,94,15,-17,-48,-53
2020-08-03,6,-9,196,13,-13,-41,-50
2020-08-03,7,-13,76,17,-14,-49,-62
2020-08-03,8,-39,46,19,-63,-67,-69
2020-08-03,9,-10,131,15,-16,-47,-55
2020-08-03,10,-11,144,14,-11,-49,-54
2020-08-03,11,-11,98,13,-12,-42,-50
2020-08-03,12,-11,107,17,-32,-51,-61
2020-08-03,13,-27,70,18,-42,-57,-64
2020-08-03,14,-17,116,15,-18,-50,-59
2020-08-03,15,-11,174,15,-17,-49,-54
2020-08-03,16,-12,77,13,-12,-47,-53
2020-08-03,17,-13,126,14,-23,-66,-54
2020-08-03,18,-13,89,14,-16,-45,-53
2020-08-03,19,-32,54,21,-55,-60,-70
2020-08-03,20,-16,61,19,-35,-63,-64
2020-08-03,21,-5,121,18,-17,-49,-62
2020-08-03,22,-14,106,17,-22,-52,-59
2020-08-03,23,-10,335,14,-24,-47,-54
2020-08-03,24,-8,155,15,-13,-49,-56
2020-08-03,25,-13,91,18,-24,-56,-66
2020-08-03,26,-21,21,18,-38,-60,-64
2020-08-03,27,-12,141,15,-9,-54,-57
2020-08-03,28,-17,7,19,-48,-58,-67
2020-08-03,29,-8,105,15,-8,-45,-57
2020-08-03,30,-16,76,20,-27,-53,-66
2020-08-03,31,-10,73,16,-14,-42,-58
2020-08-03,32,-17,22,17,-56,-62,-62
2020-08-03,33,-16,91,17,-16,-54,-62
